Volume,Centroid_1,Centroid_2,Centroid_3,EquivDiameter,PrincipalAxisLength_1,PrincipalAxisLength_2,PrincipalAxisLength_3,Orientation_1,Orientation_2,Orientation_3,EigenVectors_1,EigenVectors_2,EigenVectors_3,EigenVectors_4,EigenVectors_5,EigenVectors_6,EigenVectors_7,EigenVectors_8,EigenVectors_9,EigenValues_1,EigenValues_2,EigenValues_3,Solidity,SurfaceArea,WeightedCentroid_1,WeightedCentroid_2,WeightedCentroid_3,MeanIntensity,MinIntensity,MaxIntensity,sphericity,id,nb_branch_pt,SkeletonSize,MeanWidth,MaxWidth,MinWidth
1932,36.7691511387164,524.770703933747,4.17132505175983,15.4526452052351,38.6865937270862,9.84482907038767,7.93336196782551,68.5604189385777,-1.38392057622742,7.95352330463473,-0.365413269472866,-0.93053202075157,-0.0241516220811393,-0.923071306103601,0.358893210204598,0.138329416673501,0.12005209844623,-0.072841073749896,0.990091749098849,93.5407833877891,6.05754121407188,3.93363950703376,0.78345498783455,1026.02145044059,37.436457916476,525.002254975961,4.06315089048034,0.253038878978881,0,1,0.731137566290721,1,0,26,3.460647,4.472136,3
1718,27.9522700814901,126.652502910361,6.4743888242142,14.8596362715458,15.6535536092494,14.0937381567275,12.5250810877678,16.4487694151614,22.6609803781525,23.8803309361413,-0.88503350033222,-0.261298313401511,0.385277685187222,-0.109329904652256,0.921134342410114,0.373575287166341,0.452507099655273,-0.28850427145228,0.843802471029424,15.3146087873528,12.4145909518998,9.80485351594738,0.792435424354244,820.289034407687,27.8694613110401,126.717414313378,5.95853394184725,0.323797043945174,0,1,0.845666885451216,2,0,11,3.799809,5.09902,2.44949
519,97.8670520231214,752.271676300578,3.86512524084778,9.97063715195645,17.8184768291519,7.7364976476769,5.71241238069561,-72.6380538712559,-0.72496087819132,96.4157434364774,-0.298383066240564,0.954362330078353,-0.0126526166580896,-0.11040286642335,-0.0213440693464097,0.993657706551529,0.948039425797465,0.29788751842122,0.11173304570475,19.8436322819389,3.74083724078188,2.03947845044528,0.852216748768473,372.705490626231,97.6907140392814,752.32907829532,3.78728298421162,0.222553382102426,0,1,0.837972768495083,3,0,8,2.468757,3,2
1080,100.940740740741,484.936111111111,3.5037037037037,12.7294130153647,15.9527755029237,14.79665996855,7.10566937699939,42.2701522703095,0.423077837190905,3.09401925931918,-0.739961420881488,-0.672608780530513,0.0073840341484206,-0.671351716209153,0.739171006264758,0.0539731103473639,0.0417608518839607,-0.0349807354239396,0.998515087216576,15.9056903904177,13.6838216390556,3.15565858095168,0.880913539967374,608.035798877955,100.930748432258,484.958644374366,3.24725742151381,0.288689634548246,0,0.789090592249403,0.837215920869554,4,0,1,3,3,3
864,120.422453703704,929.91087962963,2.70486111111111,11.8169402621124,16.6347930998024,14.2848342952325,5.39709930310091,-13.5099499956078,0.567239195573355,1.81553460369972,-0.972281715114945,0.233602773659555,0.00990002988402168,0.23380192103293,0.971767990085045,0.0316802015047782,0.00221994920056784,-0.0331167266594205,0.999449025333915,17.2947713420772,12.7535306776406,1.82054255547077,0.931034482758621,544.865820692883,120.334181774527,929.908953105293,2.50098089624335,0.467632133878749,0.0694557900419962,1,0.805138116370488,5,0,2,3.081139,3.162278,3
1073,128.365330848089,548.18825722274,2.86300093196645,12.7018515647322,17.398387408871,16.6486027207863,5.85335624526225,17.1865371278131,-2.07910081806975,0.426825534792889,-0.954718906963033,-0.295289059966235,-0.0362791917160427,-0.295733571868474,0.955241452892383,0.00744453799533902,-0.0324570971780673,-0.0178364161284413,0.999313964228693,18.9189927768225,17.3234982846608,2.14136120837191,0.864625302175665,672.086600559079,128.514352450859,548.125413736326,2.69647382557129,0.338915236069354,0.00604063701263042,0.88294796987826,0.754151678883401,6,0,11,3.148722,3.741657,2.828427
1569,132.052262587635,588.666029318037,6.34161886551944,14.4169958605069,16.1633171734172,14.2891120109467,11.0752569381022,74.1136626739779,-19.4207267843864,-5.38483721120152,-0.258155312473723,-0.907082157699137,-0.332502321533961,-0.949020633183557,0.30253371628743,-0.0885053009779464,-0.180874742386754,-0.292703450087619,0.93894036971116,16.3283013780302,12.7611701288364,7.66633226531125,0.772906403940887,804.021072725253,131.939871859675,588.558579310532,6.05341270794732,0.257615050755386,0,0.836061114460745,0.812142033969269,7,0,10,2.884243,3.605551,2.236068
2002,138.80969030969,448.377122877123,3.13286713286713,15.6370617176392,78.1526993821758,6.89750946114615,5.82734391857817,21.5714104580492,0.921707110695238,44.2635845158959,0.929839729843487,0.367612993821715,-0.0160861299891217,0.252854035937824,-0.670106224577391,-0.697869962308587,0.267325481977579,-0.644839774328531,0.716043819978487,381.740276295046,2.97347729791254,2.12237107158688,0.77088948787062,1411.57820113904,138.156357249878,446.839772797491,3.00739232022658,0.264203187877296,0,0.785216170356198,0.544195855913489,8,0,63,2.645894,3.316625,2
2400,137.630833333333,351.641666666667,7.30375,16.6113223683083,16.1132313974498,15.9884085491624,14.4375673888789,51.4538591658555,57.5905077841821,-39.0216013039541,-0.333984775799809,-0.41918306086018,0.844239143265605,-0.938854322927806,0.0684022440925759,-0.337451764438817,-0.0837062115599707,0.905321321129128,0.416397136944152,16.227264129235,15.9768254959332,13.0277095067762,0.836528407110491,1058.80202721898,137.763412308163,351.459267172992,6.7378065313235,0.35001908810425,0,0.987369577155409,0.818735311240273,9,2,40,3.126733,5.477226,2
901,154.647058823529,103.344062153163,4.07103218645949,11.9832712378188,33.6004833161832,7.57116423739502,5.50321556257292,17.184936805437,6.11805440475896,-101.605734949154,-0.949914754982031,-0.293774093580714,0.106577390699238,0.0402988452664267,0.223039919411539,0.973975973738103,0.309899921486955,-0.929489094228504,0.20003015365853,70.5620299425692,3.58265799435058,1.89283634550904,0.790350877192982,634.310040832015,154.816085145077,103.870623216137,3.94722533012753,0.236583535671735,0,0.802790014622329,0.711211983577661,10,0,23,2.501792,3,2
