Volume,Centroid_1,Centroid_2,Centroid_3,EquivDiameter,PrincipalAxisLength_1,PrincipalAxisLength_2,PrincipalAxisLength_3,Orientation_1,Orientation_2,Orientation_3,EigenVectors_1,EigenVectors_2,EigenVectors_3,EigenVectors_4,EigenVectors_5,EigenVectors_6,EigenVectors_7,EigenVectors_8,EigenVectors_9,EigenValues_1,EigenValues_2,EigenValues_3,Solidity,SurfaceArea,WeightedCentroid_1,WeightedCentroid_2,WeightedCentroid_3,MeanIntensity,MinIntensity,MaxIntensity,sphericity,id,nb_branch_pt,SkeletonSize,MeanWidth,MaxWidth,MinWidth
1558,100.585365853659,376.293966623877,4.86328626444159,14.3832250906489,35.5775629761249,11.9252233079172,7.26638018636025,-36.3454824169889,-2.74075927838913,-40.6897504437104,-0.804536723428047,0.591974823829228,-0.0478170326140786,0.474489623872139,0.592263469139394,-0.651216999133657,0.35718378671678,0.546616676543374,0.757383622368043,79.1101867075082,8.88818443398079,3.30001756329555,0.678276012189813,985.247904394188,100.550929040408,376.251626738738,4.91678735623742,218.488446726573,0,917,0.659655073352839,1,6,29,2.46686,3.162278,2
1197,153.308270676692,491.274018379282,2.23725981620718,13.1734191196852,79.1535753429373,15.379973498497,4.23681007225013,-2.17192109753536,-0.038287370390694,1.02500765223193,-0.999281385988694,0.037898087959431,-0.000668240625514876,0.0378800866259079,0.999122159631154,0.0178888001607562,-0.00134560533889872,-0.0178506320055338,0.999839759303097,391.580530598129,14.7839740509043,1.12190997427001,0.43228602383532,1079.35719298205,153.216063079158,490.073951667401,1.90823208183656,305.354218880535,0,1460,0.50510503927846,2,0,66,2.211402,2.828427,2
2181,162.138010087116,831.02934433746,5.33654287024301,16.0898630562726,51.4573955836361,11.7195063506214,7.11615414256222,75.6398374898093,-4.59565731586944,-76.6260614124351,0.247218991719046,0.965641245523186,0.0801233741042431,-0.204745455735736,0.132882553173813,-0.969753332253916,0.947080814127804,-0.22333654426994,-0.230561747704551,165.491472515676,8.58417681889095,3.16497811129409,0.649880810488677,1426.74480076039,162.494770586818,831.105413490905,5.34340308858034,308.364053186612,0,1520,0.570043856590452,3,4,52,2.417809,3.316625,1
1925,171.132467532468,413.352727272727,4.19116883116883,15.4339600053839,52.2269020956165,8.94952322009353,6.48707444846673,-7.29078553560813,0.865056150745185,-101.975252149555,-0.991801812320074,0.126890623917338,0.0150975044455875,0.0409809657220153,0.203937346703035,0.978125819651141,0.121036050526721,0.970725670919233,-0.207465530369019,170.47808140657,5.00587286668708,2.63013343124684,0.802417674030846,1177.99710575889,171.024701157937,414.151761268391,4.26553502772628,321.978701298701,0,1277,0.635272989309292,4,0,47,2.908356,3.162278,2
1129,183.278122232064,186.997342781222,4.08237378210806,12.9190855223139,35.9828197088699,8.92881213853121,6.09346967189873,-34.2750918428321,4.69471791106118,106.344403860667,-0.823570763823983,0.561277405912453,0.0818466284373916,0.0935808822340061,0.276772188480841,-0.95636801188864,0.559440627282901,0.779977454350902,0.280466317495704,80.9227071375646,4.98273038782389,2.32064829014685,0.754679144385027,774.476672667669,183.715709921209,186.390125708445,3.64130030155048,402.11426040744,0,1349,0.677025579856473,5,0,29,2.54276,3,2
1739,193.365727429557,234.664749856239,3.60379528464635,14.919936905473,65.5110466088253,7.20058520519078,5.88218083626355,-81.495807903365,0.0782445751533616,-103.162158890854,-0.147881635063868,0.989004123893882,0.00136562503378371,0.225400827006647,0.0323587070272881,0.973728597333077,0.962977408455441,0.144304390094058,-0.227707605942413,268.23107673648,3.24052670607577,2.16250321190659,0.730672268907563,1218.80297458452,196.5231281198,234.111270523969,3.5918626189056,183.168487636573,0,857,0.573786518964374,6,0,61,2.449872,3,2
2706,201.80007390983,175.641906873614,4.93828529194383,17.2892593873229,53.0137763952691,15.3570569548575,9.05354262778259,-7.6562747454981,4.32402560519053,8.96500694782648,-0.988264143122046,0.132850653171652,0.0753968657910584,0.143246744376885,0.977412424306217,0.155387654069642,0.0530504820399662,-0.16436440236167,0.984972075539007,175.653780480475,14.7399498946711,5.12291463206728,0.517399617590822,1688.79939751016,201.642242672396,176.464091926686,4.74902951761913,410.20509977827,0,1612,0.556063753989973,7,1,67,2.720968,3.162278,2
881,226.179341657208,517.684449489217,3.99659477866061,11.8939405121556,31.8715202588648,7.71797172291799,5.4660179261946,-15.5788740841917,1.14255387182946,99.7052702189955,0.9630701392834,-0.2685112716587,-0.019940005337997,-0.0263420992219875,-0.167665232239475,0.985491990686206,-0.267958953254469,-0.94857264713374,-0.168546529126111,63.4871127257018,3.72294296973511,1.86733449809256,0.791554357592093,626.099543214166,226.309582655024,517.179487938434,4.24365842829658,153.393870601589,0,798,0.709835981372863,8,0,19,2.627058,3,2
1017,245.892822025565,893.73058013766,2.58210422812193,12.4769215246604,65.6978254659488,5.44424476397976,4.87148834354274,79.1295146868247,-1.67456106118121,-29.8086672686645,0.18850904269313,0.981636587351619,0.0292224433541691,0.849380852001353,-0.177903308576258,0.496892927149378,-0.492967046643461,0.0688478261841912,0.867319703312069,269.762766934642,1.85248756563258,1.48321241757955,0.725910064239829,882.35989222951,245.294144364475,893.59718797728,2.28790041626321,197.004916420846,0,903,0.554266972556601,9,0,52,2.139426,3,2
610,232.513114754098,496.268852459016,4.5672131147541,10.5222933245503,19.8793856338298,8.35080324109138,5.54740657266204,-18.8395859348765,-0.104669679431095,-94.7405686624329,-0.946424799985248,0.322919124033867,-0.00182682951696319,0.0249643804452437,0.0788045178805981,0.996577456934779,0.321957881844612,0.943140014682235,-0.0826440259385052,24.6993733236575,4.3584946732139,1.92335748015088,0.833333333333333,431.535093629525,232.425144001021,496.492910341579,4.67035296195626,167.06393442623,0,799,0.806036227360841,10,0,12,2.744503,3,2.236068
4184,236.217734225621,713.189770554493,10.0229445506692,19.9923732442978,109.165273599958,13.6779928851455,8.90356022070823,-0.0291360611313114,-13.1013867543765,-61.5188979893038,0.973970355323896,-0.000495283640436649,0.226674880929404,-0.199483899829047,-0.476767492241627,0.856095165300345,-0.107647204604851,0.879029301579729,0.464456204937576,744.816060009609,11.6929680853807,4.95458653773618,0.412094947306215,2611.78881817041,236.015239334725,719.424974349707,11.7930895778195,327.988527724665,0,1843,0.480773494798262,11,1,106,2.628848,3.316625,1.732051
2170,243.994930875576,623.310138248848,4.40691244239631,16.0627673997328,51.2146238576393,13.0730158884987,10.0654712188884,-4.04566022410515,-0.264516466579488,1.91765616984968,-0.997497512773513,0.0705506796401561,-0.0046166668677545,0.0703578159441739,0.996960389456102,0.0334628090736862,-0.00696345792128296,-0.0330542502236599,0.999429300549033,163.933606054967,10.6814840263086,6.33210692864189,0.500345861194374,1538.06890635803,243.913288395306,621.090421121965,4.00057346777603,281.254377880184,0,1292,0.527005103807232,16,4,71,2.292788,3,2
1130,271.271681415929,268.646902654867,3.31504424778761,12.9228987118867,46.8423022381887,7.21379781032373,5.70587781549992,-41.077482629366,1.97681641605316,-104.248968510092,-0.753373059582419,0.65668799322724,0.0344951104738704,-0.186933888671429,-0.163573834471539,-0.968658516682972,0.630463919952286,0.73620953554505,-0.245989360361256,137.137579935863,3.25242992801447,2.03481510283838,0.777701307639367,819.249344556783,270.520777503099,269.513115344399,3.11620998400399,255.594690265487,0,1062,0.640403432279845,17,0,30,2.749446,2.828427,2.236068
2844,293.444092827004,721.220112517581,6.99789029535865,17.5783047692702,61.0955261488444,17.8503608315299,9.41165576977109,-77.7765003556185,8.48105961332632,3.30640357605606,-0.20941037227854,0.966641722348414,0.147482461999571,0.977503221450326,0.203059919951021,0.0570449030476803,-0.0251942064053956,-0.156110376095814,0.98741825101566,233.291457212758,19.9147113634885,5.53620402054159,0.402947010484557,1690.82285089574,296.013018761515,721.425972440804,7.62208649914362,303.629746835443,0,1424,0.574124055532391,18,1,61,2.93745,3.741657,1.414214
1414,277.690240452617,753.810466760962,10.4455445544554,13.9256966034574,26.6904101688474,17.3004988434756,8.13510590447216,44.598859905792,-53.3894790262396,4.72273473881578,0.424640930709154,0.418736169484231,0.802707979487022,0.746813796779664,-0.663218046032477,-0.0491016940278651,0.511809762417645,0.620323982917424,-0.594347476911829,44.5236246863321,18.7067037645687,4.13624675481113,0.545735237360093,859.938557188649,277.669547107696,754.77528822813,11.3838738336252,416.324611032532,0,1571,0.708461589023084,19,1,23,3.06674,3.741657,2.236068
1053,283.025641025641,363.867046533713,2.99145299145299,12.622438100505,48.6365533822592,6.13068021146377,5.75785807244727,16.1165194744651,2.06568105116591,-31.4625409840749,-0.96007486151812,-0.277411263627627,0.0360451257937293,-0.254854613268683,0.814236238409023,-0.521601834886721,-0.115348976487148,0.509963075990848,0.852427284141773,147.844645306584,2.34907749095209,2.07205809890288,0.75864553314121,799.1361460099,283.175223210703,364.385421716531,2.74070637639376,295.799620132953,0,1267,0.62634785880054,20,0,40,2.503189,3,2
1303,295.125095932464,426.006139677667,4.73369148119724,13.5513303073097,39.2202150211801,9.46176917161221,5.50836405763795,-47.9073015552745,5.943893397577,-101.718061874902,-0.666728204642064,0.738071785043966,0.103554532767928,-0.218678871705014,-0.060899449059562,-0.9738946596907,0.712497755929514,0.671968226351704,-0.202004085525893,96.1390791442251,5.59531724105448,1.89637966196734,0.813358302122347,858.85144564762,296.102447256899,425.090087344531,4.8903449505201,266.936300844206,0,1085,0.671731452804292,21,3,19,2.581534,2.828427,2.236068
1449,304.469289164941,859.313319530711,2.52933057280883,14.0396599080808,87.1015999857276,6.190562770987,4.67318060198293,-1.87341087410595,-0.714943113632718,-34.1069150563054,-0.999387685562326,0.032688817137203,-0.0124777874861007,0.0340612494669991,0.827321363908604,-0.560695275622288,0.0080053251729481,0.560776962842249,0.827928205048178,474.168045004606,2.39519171384576,1.3649135586719,0.723414877683475,1244.76266565358,304.55812095094,859.547611782036,2.23633665344331,314.35955831608,0,1427,0.497480994852914,22,0,77,2.16404,2.828427,2
2345,320.399573560768,440.440511727079,5.69637526652452,16.4834484756275,49.0542328486834,17.2982244591489,10.7898668995319,-72.3803753595749,-6.56228023511094,-34.7679744722722,-0.300713154000408,0.946842626635454,-0.114283154476947,0.802657454751397,0.186542251011427,-0.566518312960489,0.515085050591779,0.262089734582766,0.816086001401322,150.394860023303,18.7017855899436,7.27632673185086,0.341538013399359,1546.01061266044,320.255351467389,440.68483892841,5.1034108206601,398.093390191898,0,1433,0.552120092019415,23,2,56,2.4912,3.162278,2
752,312.397606382979,462.037234042553,4.24601063829787,11.2825276390428,21.2908968014133,8.52434547981752,6.17152659522219,21.3612523972819,0.470716767451029,85.4374433728682,-0.931270930215088,-0.364234760382454,0.00821546501797617,-0.0213481069547545,0.0770657524747979,0.996797435853916,-0.363701406191637,0.928113090697804,-0.0795448176162147,28.3313929130269,4.54152911620534,2.38048378222092,0.871378910776362,488.325710692581,312.173502818576,461.655791553681,3.97272525084899,310.912234042553,0,992,0.818941904416933,24,0,12,2.955558,3.162278,2.828427
