Volume,Centroid_1,Centroid_2,Centroid_3,EquivDiameter,PrincipalAxisLength_1,PrincipalAxisLength_2,PrincipalAxisLength_3,Orientation_1,Orientation_2,Orientation_3,EigenVectors_1,EigenVectors_2,EigenVectors_3,EigenVectors_4,EigenVectors_5,EigenVectors_6,EigenVectors_7,EigenVectors_8,EigenVectors_9,EigenValues_1,EigenValues_2,EigenValues_3,Solidity,SurfaceArea,WeightedCentroid_1,WeightedCentroid_2,WeightedCentroid_3,MeanIntensity,MinIntensity,MaxIntensity,sphericity,id,nb_branch_pt,SkeletonSize,MeanWidth,MaxWidth,MinWidth
606,15.7788778877888,108.438943894389,5.21947194719472,10.4992433201177,18.1097696533736,9.50911055352887,5.89123737895805,8.83609069413639,21.9275882599782,-20.6987855247816,-0.916646955027995,-0.142495738633065,0.373434498017152,-0.274118898925771,0.904074304226884,-0.327884860413528,0.290890338597947,0.402920112315199,0.867777733064336,20.4977348061408,5.65144896995212,2.16916736595203,0.768060836501901,419.445780009407,15.740061501263,108.534082180993,5.25196108062544,595.120462046205,0,2864,0.825638706080494,1,0,11,2.882069,3.162278,2.236068
443,17.2618510158014,511.142212189616,4.88487584650113,9.45805208458879,13.8866921936833,7.76075356828678,6.37909213894406,33.7912666745968,38.2883827282529,-64.6223113741124,-0.65230793602538,-0.43653812949315,0.61961989808021,0.703620559214986,-0.0448234980651582,0.709160745297702,0.281802173959496,-0.898568481263295,-0.336395926300955,12.0525137551316,3.76433099672975,2.54330103232111,0.848659003831418,316.616730052173,17.2893454082074,511.116950599414,4.96764156429004,364.916478555305,0,1264,0.887604337832805,2,0,7,3.015952,3.464102,2.828427
1266,14.5157977883096,275.605055292259,14.4691943127962,13.4218287850252,40.8462107118832,7.22497753103207,6.64798816894554,60.6562186115594,46.543838876627,-101.100576360977,-0.33705517345902,-0.599551314493173,0.725900841254519,0.18124230906812,0.715275597775941,0.674931140658013,0.923875010728272,-0.359052977310841,0.132423276035805,104.275808094973,3.26251877024491,2.76223416840249,0.764031382015691,809.253039885971,13.8999190612946,275.253751256539,15.2156136729801,516.256714060032,0,1956,0.699340890399637,3,0,22,3.072073,3.162278,2.828427
1200,102.098333333333,106.688333333333,5.81333333333333,13.1844153010177,45.096260240008,6.89625335776096,6.34948307536717,8.20215629336972,7.97452748132564,-74.5801032700577,-0.980199624160448,-0.141286579060939,0.138732834516467,0.17030449236423,-0.244091045524442,0.954681067883587,0.101020179549822,-0.959404848889165,-0.26331969020884,127.104542977158,2.97239439840184,2.51974595777341,0.688468158347676,845.277819155149,102.17927897184,106.926431605311,5.91237911260885,273.498333333333,0,1095,0.646058952622609,4,0,38,2.579307,3,2
1349,119.281690140845,534.458117123795,5.91252779836916,13.7089578916151,33.3153670265258,13.9475667908877,10.5180686881084,-82.8499067430353,3.72476769161414,46.1949115805984,-0.124206092806057,0.990127550837658,0.0649636789450453,0.692659948102089,0.0396387478549429,0.720174260831157,-0.710489298163642,-0.134447769563924,0.690745071972447,69.3696050070077,12.1584137116422,6.91436055798541,0.46309646412633,984.077800499093,118.951743220808,534.72730246572,6.20473713337023,301.389918458117,0,1015,0.599969706683804,5,2,41,2.363314,3,2
701,154.529243937233,648.998573466477,4.71611982881598,11.0214769965755,26.0615451671381,7.25057772308027,5.74198268991854,65.9836331841672,15.5536024609106,-69.0086264503164,-0.392093341515791,-0.879979473352848,0.268139773283684,0.429104977032375,0.0828743120190685,0.899444699296967,0.81371477203319,-0.467726388912375,-0.345109105776656,42.4502585311739,3.28567983240173,2.06064782570776,0.81892523364486,501.524738032236,154.718518910381,649.075290107806,4.56335516148169,377.522111269615,0,1361,0.760916690011384,6,0,19,2.504103,3.162278,2
1568,180.848214285714,980.014668367347,4.17474489795918,14.4139323253827,48.8442979528521,8.78848916318002,6.55616633425321,70.2458477849904,5.28505277424019,24.4560106694413,0.336548069549809,0.937150464693408,-0.09211082133619,0.84382232733954,-0.343549991040094,-0.412234500666348,0.417970425706866,-0.0610115577680282,0.90640957246332,149.110340156687,4.8273463607083,2.6864573126497,0.6779074794639,1053.28291711884,182.733390130055,980.8048493548,3.80289282754655,603.357142857143,0,2135,0.619683295870946,7,3,45,2.640735,3.316625,2
660,191.790909090909,738.530303030303,5.59242424242424,10.8022718965564,23.8400276699261,7.45061987968055,5.96907578148405,-14.0644632014361,25.5402723013574,-64.2717347494141,-0.875234674780283,0.219266744384058,0.431145403395963,-0.271266761382832,0.515477522588384,-0.812832865892498,0.400472980650532,0.828374926294464,0.391684022211169,35.5216824564276,3.4694835369682,2.22686660531871,0.749148694665153,482.435830212906,191.979349147183,738.172118762722,5.83396935989745,410.137878787879,0,1471,0.759872148046272,8,0,13,2.819453,3.162278,2.44949
2186,214.633577310156,667.359103385178,13.4734675205855,16.1021491507353,59.9323524806174,10.7706357254767,7.16865972980105,81.1485699146228,-33.0456162524533,67.7436907760502,0.12898185302985,0.82825383967377,0.545306573089526,0.451896493882386,0.440390750521029,-0.775787049178014,0.882696573237822,-0.346484579629716,0.317482591133792,224.492929616311,7.25041212068214,3.21185514510445,0.514958775029446,1330.71724052341,214.742933629357,667.412232245804,13.4120188126886,778.026989935956,0,2466,0.612113248397957,9,0,49,2.985199,3.741657,2
2326,212.663800515907,330.647463456578,8.1268271711092,16.438809499808,74.1197499436208,9.47229951147359,6.37996667830369,-2.52946979131253,-14.9011328131242,-93.7373824190067,0.96542941558792,-0.0426490800860862,0.257151899634008,-0.253478239553338,0.076444679584283,0.964315816025122,0.0607850770379462,0.996161265524346,-0.0629913285970696,343.358583231555,5.6077786271915,2.54399842601658,0.654105736782902,1502.92550228037,212.689337614215,330.093543967964,7.8489844599572,465.720550300946,0,1808,0.564876027449128,10,0,71,2.731239,3.162278,2
825,224.681212121212,311.570909090909,7.28969696969697,11.6363946525489,30.7747237623228,8.39270573037939,6.23318922042411,-58.7153509646632,-33.1248456517355,-125.003244097473,0.434896074035078,-0.715710287378602,0.546465176684951,0.25777207832133,0.680412110800567,0.685997751537001,0.862797172240833,0.15747426461602,-0.480398683966625,59.1927264154547,4.40234434229644,2.4282904911007,0.685785536159601,591.346780844176,224.449376979642,311.553835796113,7.2840323998493,347.476363636364,0,1464,0.719357075956113,11,0,23,2.450028,3.162278,2
2090,235.043540669856,530.211004784689,6.67416267942584,15.8628988369935,67.2370336761847,10.8336416316599,6.33814571678694,20.646157430385,11.9994587105182,-69.0978356582375,-0.915328680548014,-0.344891255126076,0.207902449970632,0.307543632439498,-0.265378473012448,0.91377851813637,0.259981385318545,-0.900346759975923,-0.348977636946422,282.551168598274,7.33548693770219,2.51075569545159,0.540191263892479,1364.92451254425,234.85796497352,529.546309817316,6.72495536674285,382.704306220096,0,1626,0.57917038745451,12,0,54,2.640405,3,2
648,240.62962962963,375.476851851852,3.41358024691358,10.7364027472758,28.2535650177491,6.48323516489773,5.69584052021863,19.049887803463,-3.60173043973477,89.6071819368643,0.94336774512588,0.325746622254562,0.0628206617750574,0.0616165874872833,0.0140231866634602,-0.998001375942049,0.325976523084921,-0.945353102457249,0.00684237326664747,49.8914960132612,2.62702113771041,2.02766245198528,0.768683274021352,497.410944004802,240.325910330922,374.411834725588,3.16067404307234,364.302469135802,0,1532,0.728034777079549,13,0,18,2.441308,3,2
909,240.501650165017,419.59295929593,4.88448844884488,12.0186333645716,40.6460037434658,7.85240367660248,6.08252034125675,-46.6227406857682,-11.6170369202883,8.58897417691599,0.672730285687431,-0.71195815348936,0.201369189298976,0.698041378123385,0.700955562334445,0.146285795824499,-0.245300218398827,0.042153141192818,0.96853028633134,103.256101269615,3.85376521877001,2.31231585636263,0.570979899497487,705.159105196318,241.255761998194,418.619855002557,4.52590768471942,303.332233223322,0,1127,0.643536121324997,14,0,34,2.372297,2.828427,2
1978,246.592517694641,452.646612740142,17.7234580384226,15.5743245868109,77.9466190525178,29.2611620563099,10.825112155899,-29.0162589220679,-18.8152410768482,-15.9301211420206,-0.827752835595358,0.459138003130918,-0.322517499129578,0.543839080933048,0.797962326486065,-0.25979834402637,-0.138073521044919,0.390446436262261,0.910212768091263,379.729713857396,53.5134753053518,7.32394082423707,0.179867236519051,1496.9670515762,248.104764349769,450.537333365371,16.6854388429888,399.760869565217,0,1309,0.509044880905386,15,0,76,2.32104,3.162278,1
1750,263.226285714286,441.296571428571,4.236,14.951329367185,53.8783187101189,10.1539025811039,7.36694735865014,-82.4848892829315,-0.887821699712264,-46.3614899949217,-0.130771961926984,0.991291382693606,-0.0154947917432332,0.685645004071648,0.0791399807650564,-0.723621304161297,-0.716093305628085,-0.105253304185214,-0.690023274674657,181.429576689322,6.44385860165923,3.39199458657014,0.448833034111311,1321.21543204973,263.816772430216,441.216953739159,4.20238407728632,422.325714285714,0,1303,0.531539878242084,16,7,74,1.930394,3,1
778,246.942159383033,626.808483290488,3.44730077120823,11.4110863443185,32.998328313141,6.60119420032348,5.78193031782536,17.4256265419037,-0.707999908765551,71.1552193980672,-0.954033639735643,-0.299444699932114,-0.0123566150432836,-0.107887234144055,0.304679558132615,0.946324844630458,-0.27960715112727,0.904158856915465,-0.322980808253079,68.0556044663653,2.72348530439902,2.08941988751173,0.755339805825243,585.077302987457,247.318952103336,627.947727473483,3.24292829429711,378.331619537275,0,1438,0.699182589088528,20,0,25,2.452314,2.828427,2
1248,254.529647435897,699.046474358974,5.68509615384615,13.3579143460968,38.0798023803519,8.18137415175564,5.8801755143163,40.6787270837631,10.1291651156865,74.7834532155884,-0.746556179792885,-0.641657519587407,0.175867842341886,-0.0423829556773381,0.30966408728275,0.949900962266801,0.663971050182993,-0.701700634604442,0.258376980233564,90.6294593329157,4.18343018818843,2.16102900494781,0.83758389261745,798.734551707641,255.364420907172,699.995599839994,5.52334917441974,418.654647435897,0,1400,0.701818334742161,21,0,21,2.852937,3,2.828427
735,264.244897959184,384.444897959184,6.06394557823129,11.1968597650121,29.092914016525,6.82477436916009,6.16177984442133,-8.41894093298103,-21.7521557244598,-34.3676264538602,0.918786896183369,-0.135985017158104,0.370592383232899,-0.327796953860589,-0.785908780288729,0.524305775387608,0.219954078028684,-0.603204330367076,-0.766658163319846,52.8998528733071,2.91109657437154,2.3729706781948,0.705374280230326,543.405350338369,264.407342436761,383.555794786219,5.54789881763976,334.278911564626,0,1287,0.724800426795869,22,0,25,2.592464,3.162278,2
2741,251.219627873039,472.064939802992,8.25209777453484,17.3634813298407,61.3857024017453,19.837868323346,10.8122521088004,85.2197683662459,9.68991927942846,20.5215475143151,0.0821451069643805,0.982304393857761,-0.168315950549995,0.928365717384622,-0.136845219852201,-0.345558215918157,0.3624765870877,0.127872841570603,0.923178888516149,235.512778709728,24.5963137259009,7.30654972901622,0.293343321917808,1833.69396513169,249.459936912287,472.372413662632,8.45858474822665,366.404961692813,0,1496,0.516531279118572,23,3,77,2.466959,3.162278,2
