Volume,Centroid_1,Centroid_2,Centroid_3,EquivDiameter,PrincipalAxisLength_1,PrincipalAxisLength_2,PrincipalAxisLength_3,Orientation_1,Orientation_2,Orientation_3,EigenVectors_1,EigenVectors_2,EigenVectors_3,EigenVectors_4,EigenVectors_5,EigenVectors_6,EigenVectors_7,EigenVectors_8,EigenVectors_9,EigenValues_1,EigenValues_2,EigenValues_3,Solidity,SurfaceArea,WeightedCentroid_1,WeightedCentroid_2,WeightedCentroid_3,MeanIntensity,MinIntensity,MaxIntensity,sphericity,id,nb_branch_pt,SkeletonSize,MeanWidth,MaxWidth,MinWidth
847,6.77567886658796,392.515938606848,5.98347107438016,11.7389232363535,14.6202431361014,9.75261324570251,9.18074348553808,35.0063302712957,-74.1563787402106,137.203972501485,0.223621639909322,0.156618380879126,0.962010418309005,-0.114396936104071,-0.975966023514282,0.185482241618224,-0.967939410900428,0.15152888739947,0.200330459763891,13.35946933492,5.94459157001576,5.26787818420312,0.878630705394191,475.655981696646,6.78043831924455,392.393821677394,5.33420541594431,0.465052074076931,0.0817463848863483,1,0.910150968112064,1,0,7,4.314272,4.89898,4
539,40.8831168831169,284.43413729128,5.95176252319109,10.0971013212818,17.9777052397538,7.21348348150869,6.25709737888185,47.2359034466864,-34.8725433791324,97.835334893029,0.55705395896755,0.602320214427294,0.571752784069163,0.28450027482973,0.508399775684495,-0.812766425060585,0.780224634589544,-0.615418578998241,-0.111845841243195,20.1998678554669,3.25214649612492,2.44695422555063,0.861022364217252,379.488479271912,40.8787387143342,284.378902164524,6.03181961350165,0.207130782379192,0.00199250499321765,0.625768702819217,0.844004389685436,2,0,9,2.739569,3,2.236068
1238,115.793214862682,629.193861066236,4.59046849757674,13.3221404352703,48.6764085414082,7.17116128678379,6.49153812968038,17.7601121861828,3.51508563586588,-43.1706552397977,-0.950550328638609,-0.304458523072292,0.0613113403349671,0.262414417604234,-0.681765847051485,0.68288652295063,0.166110644326191,-0.665206988480134,-0.72794705598603,148.08704678063,3.21409713756667,2.63375420556839,0.622110552763819,901.105158250068,115.669675079553,629.177321161782,4.72512564347597,0.194658900475934,0,0.772158369241785,0.618760257978492,3,0,37,2.500251,3,2
859,146.126891734575,306.145518044237,7.63329452852154,11.7941011246583,21.5816594024119,9.82975196714378,6.42578310034126,58.9212192753397,49.1095192812335,-68.2867372702953,-0.337922969659489,-0.560650657245228,0.755962239207096,0.679408108142873,0.410531315844082,0.60816828370201,0.651316120763362,-0.719120907248441,-0.242182640979789,29.110501410107,6.03900148347294,2.58066802828946,0.774571686203787,542.494258132136,146.725911408636,306.4979982152,6.71518837784026,0.304323704765258,0.00310835166846452,0.74345884766049,0.805535011431254,4,0,13,2.856672,3.605551,2
967,160.714581178904,1018.61116856256,4.44053774560496,12.2690033183757,35.7321834171726,8.26642156800337,6.03232122449999,-76.7355894009982,6.01717249390161,47.0167804379029,-0.228181077289989,0.967959086890443,0.104826533248984,0.681190495848753,0.0817917569181145,0.727522932192228,-0.695638486810578,-0.237413804582775,0.678027861567223,79.7993082349039,4.27085784624696,2.27430620972208,0.649865591397849,724.233273343056,159.363805046368,1018.95458107975,4.44622782919878,0.202511285848164,0,0.587719107026033,0.652965096038628,5,0,31,2.370112,3.162278,2
856,203.26285046729,787.532710280374,6.91588785046729,11.7803550735958,27.0698412363917,8.10015336625445,6.61220404430327,-83.0295905182553,-29.4118948638569,2.58661727238316,0.105715284473355,-0.86467345483207,0.491084610976041,0.988908061625089,0.143231754135865,0.0393129782651005,-0.10433179899545,0.481481548053437,0.870224335790742,45.7985190352157,4.10078028480271,2.73257764521878,0.709196354598177,577.468540889315,203.547081660739,787.482745070144,6.78348007443835,0.307440638433957,0,1,0.754984967345536,6,0,14,2.795814,3,2.236068
1807,219.458771444383,794.449363586054,6.44050913115661,15.1119268750891,41.7118656703615,12.3513146215704,6.15753696712536,-45.0874817402629,8.94353187831128,109.456920335114,-0.697442472547868,0.699575503282647,0.155460968391258,0.13240380342693,0.338983884587448,-0.931428558091327,0.704303365265565,0.629034213057474,0.329048216039482,108.742483606393,9.53468580506362,2.36970384384471,0.674505412467339,1102.04606649683,219.935191166098,793.961654718362,6.5267776001304,0.345329377628267,0,0.958923607200305,0.651013224419659,7,1,32,2.654309,3,2
1805,238.846537396122,295.079224376731,7.31800554016621,15.1063494887641,28.2502286735477,16.2264773254435,8.96487389237559,88.8342357583593,3.89196872409243,-59.8135041595557,-0.0202981008948987,-0.997487298876775,0.0678754423895404,0.503905820708877,0.0484291297254259,0.862399874333103,0.863520069804851,-0.0517079101642409,-0.501656636625763,49.8797137567334,16.4561603995708,5.02306024413734,0.59335963182117,1141.48357266944,239.109947731969,295.056206513345,7.11924199758457,0.251729215035918,0,0.654194558543065,0.628057292707274,8,2,40,2.539474,3.464102,2
1065,302.389671361502,910.777464788732,9.34741784037559,12.6702055872969,20.2787998858512,9.38140057761899,8.15673846898673,-76.5714450783501,58.1990911084721,-109.863215750034,-0.122379489786323,0.512562074103037,0.849884333701259,-0.516115051931648,0.698561409053886,-0.495618009106046,0.847731392393387,0.499291576107431,-0.179051412669453,25.70185780065,5.50066729985936,4.1582739032155,0.86515028432169,576.805926041507,302.026362730973,910.81630972227,8.54738379690405,0.335357651959419,0,0.841370558375635,0.874354365440771,9,0,13,3.331753,4.123106,2
2473,300.83259199353,491.787302871007,8.54872624342903,16.7780634076927,66.3418191001082,13.6114501441411,8.20332685444032,-0.47696432749381,-4.02500153610347,-87.6664495861398,0.997498952610951,-0.00830396953503427,0.0701917632633406,-0.0704700725770207,-0.0401316413590264,0.996706285839926,0.0054597079633496,0.999159894837554,0.0406164515579984,275.077310094468,11.5794734391524,4.20591071754881,0.406743421052632,1650.00000069969,300.882181013406,489.926629534202,8.06457876358094,0.23167274492579,0,0.829461591715565,0.535981242316127,10,4,69,2.414541,3,2
