Volume,Centroid_1,Centroid_2,Centroid_3,EquivDiameter,PrincipalAxisLength_1,PrincipalAxisLength_2,PrincipalAxisLength_3,Orientation_1,Orientation_2,Orientation_3,EigenVectors_1,EigenVectors_2,EigenVectors_3,EigenVectors_4,EigenVectors_5,EigenVectors_6,EigenVectors_7,EigenVectors_8,EigenVectors_9,EigenValues_1,EigenValues_2,EigenValues_3,Solidity,SurfaceArea,WeightedCentroid_1,WeightedCentroid_2,WeightedCentroid_3,MeanIntensity,MinIntensity,MaxIntensity,sphericity,id,nb_branch_pt,SkeletonSize,MeanWidth,MaxWidth,MinWidth,channel_2_MaxIntensity,channel_2_MeanIntensity,channel_2_MinIntensity,channel_2_WeightedCentroid_1,channel_2_WeightedCentroid_2,channel_2_WeightedCentroid_3,channel_2_Ratio_MaxIntensity,channel_2_Ratio_MeanIntensity,channel_2_Ratio_MinIntensity,channel_2_Ratio_WeightedCentroid_1,channel_2_Ratio_WeightedCentroid_2,channel_2_Ratio_WeightedCentroid_3
1279,85.0062548866302,474.601250977326,3.84206411258796,13.4676133889257,46.8569564059383,7.44155398023118,5.59798043743263,13.328947018492,-1.57158553011468,-71.0412128833637,0.972696494681051,0.230454657365042,0.0274259026097305,0.0496607087252552,-0.322116105362768,0.945396757279624,0.226705410707602,-0.918222122127693,-0.32476574818046,137.22339772675,3.4610453525434,1.95858656111738,0.784662576687117,879.707788048279,84.8446090500043,473.422289668053,3.80241956023432,184.19077404222,0,715,0.6477280688962,1,0,37,2.490007,3,2,403,47.5691946833464,0,85.4825528837462,475.503180421098,3.42634078992784,206,3.32292822765621,0.00157232704402516,85.6082984929249,477.449085089886,3.84521388866574
946,95.0602536997886,452.138477801268,5.38372093023256,12.1795386530138,28.7500548576695,8.53768540790521,5.92296733459189,-23.396562532908,14.0382581676951,-68.8798854814022,-0.890368053346375,0.385233243263587,0.242569738147208,-0.0645886910916543,0.420550317492646,-0.904967254346754,0.45063625083126,0.821421194480306,0.349562856572739,51.6603533949378,4.55575450777233,2.19259637791516,0.779884583676834,633.540682848332,94.5754160514028,453.388881350521,4.98829867901185,264.873150105708,0,925,0.735592072858606,2,0,18,2.704335,3,2.236068,544,66.2600422832981,0,93.4085064292779,456.446108930794,3.35364219393127,296,1.54616749303611,0.00112739571589628,92.4083903357064,456.871369292267,2.99158004313595
810,136.162962962963,103.479012345679,3.56049382716049,11.5654392624423,29.5072307846195,7.97457088472396,5.3688197231802,-61.0863865071386,-3.6275830800638,-123.068707160666,0.482521651375297,-0.87359581003903,0.0632709778358657,0.45199390538894,0.310226711510336,0.836337788789157,-0.750249535451579,-0.374952994584298,0.544551087049651,54.4172917860496,3.97461129971794,1.80151407625054,0.811623246492986,584.102446323794,136.572849844428,103.235210011225,3.41730367866426,289.255555555556,0,1053,0.719424314957677,3,0,17,2.675458,3,2.236068,401,54.9938271604938,0,137.351464810865,102.616185879448,2.95754854641374,120,1.11753039008432,0.00131406044678055,138.383612537408,102.050470405457,3.93037087763988
943,162.191940615058,726.832449628844,3.55673382820785,12.1666502426961,34.8216314265467,9.16286667260594,6.69978898756963,-67.9223279067864,0.553935048351,-128.421180392722,-0.375845604718101,0.926631865568628,0.00966783982538216,-0.578717589990275,-0.226556437319555,-0.783427170670586,-0.723758269348222,-0.300042607677434,0.621408401237215,75.7841259503918,5.24738285374704,2.80544827987246,0.533975084937712,725.963220139789,162.333266661176,726.624561238376,3.15041630879406,270.391304347826,0,1008,0.640585791065066,4,1,32,2.365187,3.162278,2,343,37.8801696712619,0,163.034461521234,726.190140253632,3.47509868144789,84,0.693884282890621,0.00129032258064516,162.415903399547,727.904029042652,4.63985685143646
890,178.41797752809,346.010112359551,5.86179775280899,11.9343048730611,28.299237115911,8.22744699654516,5.81282983586408,41.6329046502206,-13.1080836888772,103.998720281666,0.72794197415469,0.647045097741271,0.226788720514848,0.0037637866408975,0.32699392916317,-0.945018943831579,0.685628409689895,-0.68877253994292,-0.2355972666367,50.0529263339098,4.23068025505999,2.11181191879447,0.817263544536272,586.710782461583,177.79739154419,345.311186413964,5.51998108672525,285.157303370787,0,995,0.762640841549429,5,0,15,2.764077,3,2.44949,293,23.4741573033708,0,177.561650392495,344.822802986789,5.06954815240283,68,0.411675275095963,0.00117647058823529,179.450836804239,347.083033367628,5.22260539069459
2758,206.610949963742,232.066715010877,7.02791878172589,17.3993041477231,78.7639371092985,10.8764635099148,7.27671272490172,22.7332834163738,-9.91685959722122,-69.9479566009262,0.908533185433687,0.380667937303886,0.172218966651535,0.0167105937404748,0.378755300776259,-0.925345977562299,0.417478391084567,-0.843585409809043,-0.337750572663839,387.734861809846,7.39359115515668,3.30940925504663,0.502184996358339,1723.73012552871,206.852272952783,232.705324110168,7.10262945270529,255.790427846265,0,1132,0.551752564684777,6,0,66,2.694972,3.162278,2,581,87.0141406816534,0,204.845261162156,228.267600058337,5.97126903764819,284,3.14504822940621,0.00132450331125828,204.011729318079,226.540331037607,5.92704549336804
1407,212.480454868515,328.515991471215,5.136460554371,13.9026788811626,49.6169137784584,8.44617173404648,5.24481501408413,-81.1292710955679,7.21807342857396,-100.453164512024,-0.152983578469369,0.980208682865811,0.125646180814135,-0.198315361191296,0.0941051654077188,-0.975610186170251,0.968125530204772,0.174169905201955,-0.179993894028853,153.864883306186,4.45861356006287,1.71925528324764,0.715302491103203,990.092879976846,212.381241279649,328.490885157132,5.04269649857152,171.155650319829,0,991,0.613297110735302,7,0,40,2.285744,3,2,179,12.3475479744136,0,212.56984976688,328.554826454844,4.89961434409716,168,1.15962233682655,0.00119760479041916,210.546769236325,329.166111745864,5.69188070898762
1197,219.393483709273,948.928989139515,4.41938178780284,13.1734191196852,47.3997259001633,7.50792447639987,5.2148038013923,-78.9458084131184,5.05899000164039,-90.3882339426861,-0.190990429198353,0.977622987539638,0.0881813483039434,-0.0235574606172327,0.0852440740472728,-0.99608156989731,0.981309177580591,0.192319375191101,-0.00674951273856157,140.420875963163,3.5230581214578,1.69963616793847,0.758074730842305,869.495708884218,218.842205822144,949.030338977713,4.42857217842258,159.159565580618,0,691,0.627017191443417,8,0,39,2.285565,3,2,200,15.7861319966583,0,217.166543183743,949.154106689246,3.76762277730737,143,1.94752454344313,0.00159489633173844,217.770795234007,948.827993112784,4.50489081029348
1728,261.494212962963,288.875578703704,5.20833333333333,14.8884117815856,55.2395515754079,10.0111725787124,6.35010572120408,-62.7988014096382,-5.95885650362851,-52.4941535439117,0.454646595086917,-0.884601078851198,0.103814280670677,-0.579154371631271,-0.205064857833221,0.789004827553183,0.676665860965559,0.418842852842373,0.605552621352267,190.713003640759,6.26397352504772,2.5202401669043,0.591173451932946,1142.0181486022,261.545161510427,289.093522877801,5.09364757810827,245.960069444444,0,1011,0.609780610743766,9,0,42,2.560634,3.162278,2,326,16.8350694444444,0,261.107696538448,289.221099309065,5.02832491148465,193,0.959464944623169,0.000988142292490119,261.640221238049,288.748245133096,5.64511789638702
4781,277.98494038904,679.494666387785,13.3955239489647,20.9013036091312,50.5303940602604,34.9340381253472,15.6926449286987,-80.419871039264,1.80395632020257,46.3072641931365,-0.16634429548305,0.985565116610424,0.0314797757445795,0.684944989644235,0.0925219148518889,0.72269637914784,0.709351772057775,0.141778334708873,-0.690448381333226,159.582545242825,76.2741887339506,15.3911940536383,0.296588089330025,2760.79376735929,275.940976438558,680.067330486518,13.7961949494761,425.451997490065,0,1664,0.497121623741161,10,3,86,2.622001,4.123106,1,392,29.9405982012131,0,279.483541279533,677.612717086052,11.6687368141618,152,0.272808531983179,0.000611995104039168,283.363289580947,676.547886907502,11.8595475900611
