Volume,Centroid_1,Centroid_2,Centroid_3,EquivDiameter,PrincipalAxisLength_1,PrincipalAxisLength_2,PrincipalAxisLength_3,Orientation_1,Orientation_2,Orientation_3,EigenVectors_1,EigenVectors_2,EigenVectors_3,EigenVectors_4,EigenVectors_5,EigenVectors_6,EigenVectors_7,EigenVectors_8,EigenVectors_9,EigenValues_1,EigenValues_2,EigenValues_3,Solidity,SurfaceArea,WeightedCentroid_1,WeightedCentroid_2,WeightedCentroid_3,MeanIntensity,MinIntensity,MaxIntensity,sphericity,id,nb_branch_pt,SkeletonSize,MeanWidth,MaxWidth,MinWidth,channel_2_MaxIntensity,channel_2_MeanIntensity,channel_2_MinIntensity,channel_2_WeightedCentroid_1,channel_2_WeightedCentroid_2,channel_2_WeightedCentroid_3,channel_2_Ratio_MaxIntensity,channel_2_Ratio_MeanIntensity,channel_2_Ratio_MinIntensity,channel_2_Ratio_WeightedCentroid_1,channel_2_Ratio_WeightedCentroid_2,channel_2_Ratio_WeightedCentroid_3
583,26.5025728987993,940.082332761578,1.89365351629503,10.3646978026932,50.169443606589,5.43709478139302,3.44156420581118,-89.4143859021656,0.813733787718874,0.031330436113207,-0.0102196854230668,0.999846920935934,0.014201856385232,0.999947696990762,0.0102129492263706,0.000546764091498454,-0.00040163755518048,-0.0142067013424221,0.999898999061526,157.310816987169,1.84762497886568,0.740272761420046,0.846153846153846,596.700569204023,26.4006947634359,940.022479329352,1.57286403307304,59.746140651801,0,443,0.565596494207755,1,0,34,2.086983,2.828427,2,270,26.8250428816467,0,26.4894814246435,939.63348040156,1.60189270413709,244,7.52630011744764,0.00225225225225225,26.6758179422881,939.525150460437,1.92561435823083
504,60.1031746031746,944.480158730159,3.11309523809524,9.87364036894129,19.4686565237508,6.67073080907631,5.85508091334263,70.9535077297511,0.0913360022988422,-6.89924863004735,-0.326334867159616,-0.945252883242751,0.00159411329056376,-0.938471911551336,0.323791253410004,-0.120123667294835,-0.113031082915706,0.0406965715564105,0.992757655905235,23.6892866774865,2.78116559544749,2.14262328136182,0.848484848484849,370.330829631347,57.865969581749,943.672053231939,2.86882129277567,2.08730158730159,0,104,0.827017337269655,2,0,11,2.757556,3.162278,2,83,3.96031746031746,0,58.8271543086172,943.579158316633,3.05260521042084,73,4.30094107067953,0.00952380952380952,59.572136204299,943.989488295197,3.12408378257594
394,82.7918781725888,324.5,3.94670050761421,9.09562471688421,11.557032484729,7.51806585744473,6.56382715012592,37.2534538301036,3.57015762086831,-92.1869334149108,-0.794420781161722,-0.604167181743692,0.0622706910374614,0.0264294194903919,0.0680415887465581,0.997332355830415,0.606792475434394,-0.793947327412045,0.0380858641948934,8.34781249081759,3.53258213980476,2.69273917854563,0.935866983372922,272.040049547126,82.894985751531,324.550354695932,4.16115927969442,41.8604060913706,0,411,0.955393085369318,3,0,3,3.255943,3.605551,3,142,18.0812182741117,0,83.0703256597417,324.413812464907,4.13461538461539,119,7.21245266844988,0.0037037037037037,82.9448772848172,323.989507102221,4.20580031038276
1562,137.955185659411,1009.37131882202,3.15108834827145,14.3955237072358,65.2321304872821,6.29555849623343,6.01334828374121,-83.9283307426631,-0.950027997027567,111.589969625189,0.10575785346362,-0.994253673968797,0.0165803567608411,-0.367528349720168,-0.0235895879766441,0.929713097407508,0.92397953904983,0.104418212676915,0.367911196185467,265.951927994362,2.47712854871854,2.26002234884833,0.772120612951063,1096.60396167021,139.34381233927,1009.2626481121,2.7339870694835,26.6370038412292,0,391,0.593683529264088,4,0,53,2.840768,3,2,279,15.5076824583867,0,140.289022829542,1008.8176113611,2.72063741072534,280,7.88857646033461,0.00255102040816327,139.21862789171,1008.89201087345,2.98792320159824
425,164.745882352941,389.938823529412,3.96941176470588,9.32817680918531,14.2113967907894,7.5220173558461,5.89868216712871,43.6515169473476,-7.64003808334288,-81.9438231742976,0.717128449027948,0.684142782471787,0.132949015741114,-0.00149110816842252,0.192266471711146,-0.981341622704437,0.696939426486405,-0.703549754493247,-0.138899887549601,12.6227374215786,3.53629656885312,2.17465320680014,0.908119658119658,305.035928996789,164.752219531881,390.062146892655,4.11945117029863,2.91529411764706,0,117,0.896174154881067,5,0,2,2.828427,2.828427,2.828427,88,8.24941176470588,0,164.389903023388,389.175698802054,3.82686822589846,89,8.27385261013033,0.00847457627118644,164.554409774419,389.406761318915,3.87772875769798
752,208.586436170213,624.359042553191,3.75664893617021,11.2825276390428,23.7173267099221,7.32216078755097,6.43461805358367,25.9039217225907,-6.44989461608139,-75.7039304520428,0.89383429254885,0.4340982206588,0.112334288107244,-0.00995713528685133,0.269677723593563,-0.962899154041727,0.448286864541642,-0.859553756444737,-0.245369571995317,35.156974141574,3.35087741242182,2.58776934346905,0.873403019744483,497.396183484568,208.128014096106,623.536284067186,3.65960584528757,69.4321808510638,0,558,0.804007752308662,6,0,14,3.055398,3.316625,2.828427,265,17.6502659574468,0,209.255330369924,625.702026670685,4.22926241241618,232,5.13422007424961,0.00244498777506112,209.501864606945,625.963272319825,4.2524472185579
500,237.312,154.31,7.12,9.84745021842696,16.5603712504715,7.45164468051119,6.42165022419979,-87.0854846292543,66.656854937367,72.12900572679,-0.0201470487803903,0.395724472523051,0.918148265952615,-0.35090950869604,0.857113842690956,-0.37711851900198,0.936192615401416,0.329784782113874,-0.121595165833021,17.1403684970902,3.47043802778692,2.57734947512283,0.821018062397373,357.023756273557,237.761174551387,154.375203915171,8.20978792822186,6.13,0,194,0.853297249596893,7,0,6,2.822462,3,2.44949,124,4.198,0,236.672701286327,154.374464030491,7.15340638399238,125,4.45889341775912,0.00512820512820513,236.683108639421,154.347710542741,6.89517441459275
1016,279.972440944882,125.500984251969,7.51870078740157,12.4728307304247,32.3892285890192,7.71192107666397,6.64137026545559,9.47687666137766,-30.4925877950764,131.025108147167,0.849934514106999,0.141877662084399,0.507426892006291,-0.26951515293012,-0.710461529015278,0.650081531909903,-0.452739333469882,0.689285967353708,0.565607594661272,65.5663830369838,3.71710791829338,2.75673743767986,0.777352716143841,669.113047478533,280.224160356761,126.356087703814,7.96778464254192,84.751968503937,0,612,0.730433076368187,8,0,24,2.859205,3.464102,2,614,122.444881889764,0,279.983441046912,125.413587987525,7.55005466062184,570,27.7190364034861,0.00190114068441065,279.682910317653,124.719214398916,7.40013892419832
758,304.697889182058,623.795514511873,5.52770448548813,11.3124549082495,17.926528708773,9.77061964618853,7.80289421510412,79.1881491878804,22.1104186819481,-15.2610937692538,-0.173789557830528,-0.910014119120013,0.376392737165976,0.966195455545542,-0.0836549285212527,0.243861014959847,-0.19042985919286,0.406049450112089,0.893789859414089,20.085026971654,5.96656301690533,3.80532238325659,0.745329400196657,520.761467875795,303.74791039786,623.791039786025,5.93848211300568,3.94591029023747,0,113,0.772013246921214,9,0,10,2.431662,3.316625,2,237,12.4564643799472,0,303.314552001695,623.800360093201,5.95064604956577,238,11.8484108741731,0.00925925925925926,303.476342403124,623.814277427414,5.903045977585
561,320.869875222816,614.516934046346,3.55258467023173,10.2326490570539,14.6141924269925,8.8848359424384,6.63214026227327,26.507914814151,9.17389721092806,12.7380018715498,0.883426399695504,0.440612537778628,-0.159431451957623,0.403878849474272,-0.888538351177228,-0.217672858745852,0.237570350145757,-0.127906958526619,0.96291232139385,13.3484137683228,4.93376935775282,2.74908027865414,0.867078825347759,373.450839310935,321.010353364844,614.373621426964,3.33333333333333,7.91978609625668,0,250,0.880831002742708,10,0,5,3.216891,3.605551,3,260,21.0213903743315,0,320.948443992199,614.618417705418,3.54956330026287,261,18.0419150155683,0.00398406374501992,320.857597419025,614.764815653578,3.65953088757613
